"timestamp","title","price","market","surface","location","remote_support","lighting","advertiser_type","description","no_of_rooms","form_of_property","url","is_for_sale","posting_id"
"2025-01-03","Mieszkanie na Osiedlu PANORAMA","849000","[""market"",""secondary""]","75.74","ul. Przy Skarpie, Na Skarpie, Toruń, kujawsko-pomorskie",,,"private","Do sprzedania komfortowe mieszkanie z widokiem na Wisłę ! wraz z miejscem postojowym w hali garażowej. Mieszkanie o pow. 75,74 m2 zlokalizowane na osiedlu PANORAMA w dzielnicy Na Skarpie. Osiedle jest zamknięte i monitorowane, posiada stałą ochronę fizyczną z budynkiem stróżówki i szlabanem wjazdowym. Na terenie kort tenisowy i miejsce rekreacyjne z oczkiem wodnym i grillem. Budynek położony blisko sklepów, przystanków autobusowych, szkół, kościoła, miejsce jest dobrze skomunikowane, a jednocześnie ze względu na to iż budynek stoi na skarpie - po drugiej stronie budynku - jest już tylko zieleń i piękny widok na Wisłę i most autostradowy ""cisza i spokój"".
Mieszkanie posiada duży przestronny salon 24 m2, kuchnię z jadalnią, 2 sypialnie, łazienkę i wc. W piwnicy do dyspozycji komórka lokatorska i miejsce postojowe. Z salonu wyjście na duży taras o powierzchni 14 m2 z ogromną panoramą okolicy i mnóstwem zieleni.",3,"pełna własność","https://www.otodom.pl/pl/oferta/mieszkanie-na-osiedlu-panorama-ID4tW7I",true,"4tW7I"
"2025-01-03","3-pokojowe mieszkanie 70m2 + 2 balkony",,"[""market"",""primary""]","70.67","ul. Gioacchino Rossiniego, Białołęka, Warszawa, mazowieckie",,,"developer","3-pokojowe mieszkanie numer 7_85  na 2. piętrze w budynku 7 w Inwestycji Osiedle Olchowy Park Dewelopera Victoria DomLas Olesin (8 minut rowerem)Las Bródnowski (9 minut samochodem)Trasa rowerowa wzdłuż Kanału Żerańskiego (3 minuty rowerem)Przystanek autobusowy (4 minuty spacerem)Lidl (6 minut samochodem)CH Atrium Targówek, Multikino (10 minut samochodem)Osiedle Olchowy Park - poznaj inwestycjęInwestycja Osiedle Olchowy Park składa się z kameralnych, niskich budynków. Najnowszy, siódmy etap inwestycji oferuje 85 funkcjonalnych mieszkań. Lokale posiadają powierzchnie od 26 do 92 mkw. i dostępne są w układach liczących od 1 do 4 pokoi. W ofercie znajdują się mieszkania wyposażone w balkony i ogródki.Na terenie osiedla zaprojektowano funkcjonalne przestrzenie wspólne, obejmujące zielony teren rekreacyjny oraz plac zabaw dla najmłodszych. Mieszkańcy będą mieć do dyspozycji również podziemną kondygnacje wyposażoną wgaraż i komórki lokatorskie.Osiedle Olchowy Park - lokalizacjaBiałołęka, ul. Mańkowska13,2 km do centrum5 min. spacerem do przystanku autobusowegodojazd do centrum: 22 min samochodemIstotne punkty w okolicy inwestycjiPrzystanek autobusowy (332 m, 5 minut spacerem)Restauracja (586 m, 8 minut spacerem)Oferta pochodzi z serwisu obido",3,"pełna własność","https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-70m2-2-balkony-ID4rdpU",true,"4rdpU"
"2025-01-03","Duża I Niepowtarzalna Działka Przy Zjeździe Z A1","999000",,"11556","Świerklany, rybnicki, śląskie",,,,"Tylko w naszym biurze!Na sprzedaż działka produkcyjno-usługowa o powierzchni 11556 m2  zlokalizowana w Świerklanach.Zgodnie z UCHWAŁĄ NR 171/XXVI/17 RADY GMINY ŚWIERKLANY z dnia 3 stycznia 2017 r. w sprawie miejscowego planu zagospodarowania przestrzennego gminy Świerklany w jednostce „C"" Świerklany Górne w sprawie miejscowego planu zagospodarowania przestrzennego przeznaczenie działki jest następujące dla terenów oznaczonych symbolem od 1PU do 15PU:

przeznaczenie podstawowe: zabudowa obiektów produkcyjnych, składów, magazynów i usług;
przeznaczenie dopuszczalne: a) maksimum dwa wbudowane mieszkanie służbowe, b) stacje paliw, c) stacje i warsztaty obsługi pojazdów d) hotele, motele;
zagospodarowanie towarzyszące: a) miejsca postojowe, b) garaże.

NAJWIĘKSZE ATUTY:

płaski teren;
bezpośrednie sąsiedztwo ze zjazdem przy autostradzie A1;
dostęp do drogi technicznej;
dostęp do sieci energetycznej;

LOKALIZACJA:

Świerklany - 3 km;
Żory - 8,1 km;
Jastrzębie-Zdrój - 11 km;
Rybnik - 12 km;
Wodzisław Śląski - 13 km;
Mikołów - 29 km;
Gliwice - 39 km.

Zapraszam do kontaktu",,,"https://www.otodom.pl/pl/oferta/duza-i-niepowtarzalna-dzialka-przy-zjezdzie-z-a1-ID4tMOB",true,"4tMOB"
"2025-01-03","Gliwice Szobiszowice Warszawska 55m2 3pok + balkon","370000","[""market"",""secondary""]","55","ul. Warszawska, Szobiszowice, Gliwice, śląskie",,,"agency","Gliwice Szobiszowice ul. Warszawska 55m2 3 pokoje + balkonWE SPEAK ENGLISH Cena do negocjacji!!! Z przyjemnością pragniemy przedstawić Państwu interesującą nieruchomość zlokalizowaną w gliwickiej dzielnicy Szobiszowice. Te 3 pokojowe mieszkanie o powierzchni 55 m2 znajduje się na 10 piętrze w 10 piętrowym bloku z windą.Mieszkanie składa się z:- 2 dobrze doświetlonych pokoi - sypialni- widnej kuchni- łazienki z wc- przedpokoju - balkonuDo mieszkania przynależy piwnica oraz komórka lokatorska.STANDARD/INFORMACJE DODATKOWE/ATUTY - Mieszkanie świetnie doświetlone i przestronne - Widna, umeblowana kuchnia oraz balkon z, którego można podziwiać wspaniałą panoramę miasta- Ogrzewanie z sieci miejskiej -Okna PCV- Na podłogach panele- Klatka schodowa czysta, zabezpieczona domofonem -Po wyjściu z budynku dużo miejsc parkingowych do dyspozycji mieszkańców.- Piękny widok z okna, obejmujący całą panoramę GliwicUWAGA: Dla wszystkich naszych klientów którzy zdecydują się na zakup nieruchomości mamy prezent w postaci karty rabatowej do salonów firmy Bel-Pol Podłogi DrzwiLOKALIZACJAŚwietna Gliwicka lokalizacja. Bardzo rozwinięta infrastruktura. Blisko do przystanków autobusowych. Zielona okolica. Dobry dojazd do DTŚ oraz miejscowości ościennych. Skontaktuj się z nami i umów się na bezpłatną prezentację mieszkania. Pamiętaj, że ceny nieruchomości w większości przypadków podlegają negocjacji.Posiadamy bazę mieszkań których nie publikujemy w internecie, jeśli chcesz poznać naszą pełną ofertę, zadzwoń.Zapraszamy do kontaktu!Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.",3,,"https://www.otodom.pl/pl/oferta/gliwice-szobiszowice-warszawska-55m2-3pok-balkon-ID4u1ID",true,"4u1ID"
"2025-07-07","BrickHouse Podłęże Lokal A21","619488","[""market"",""primary""]","57.36","Niepołomice, wielicki, małopolskie",,,"agency","Nowe mieszkania w Niepołomicach–Podłężu | Kameralne osiedle z garażami i placem zabaw.Na sprzedaż nowe, komfortowe mieszkania o powierzchni od 40 do 60 m² w nowoczesnym, ogrodzonym osiedlu w Podłężu – cichej i zielonej części Niepołomic. Inwestycja składa się z 4 budynków, każdy z zaledwie 2 piętrami i dostępem do garaży podziemnych.INWESTYCJA JUŻ ODDANA-BRAK RYZYKA I MOŻLIWOŚĆ SZYBKIEGO WPROWADZENIA SIĘ!W sprzedaży zostało ok. 30 mieszkań o powierzchni 48-60 m2.Co oferujemy?Kameralne osiedle: 4 budynki, tylko 2 piętra104 funkcjonalne mieszkania – każde z balkonem lub ogródkiemWinda w każdym budynkuGaraże podziemne i miejsca postojowe naziemneWjazd na teren osiedla przez szlabanPlac zabaw dla dzieci, udogodnienia dla osób z niepełnosprawnościamiW pobliżu powstaje park handlowy – jeszcze większy komfort codziennego życiaZielona okolica, świetna komunikacja z Krakowem i centrum NiepołomicMieszkanie A21 składa się z:komunikacja 7,96 m2pokój dzienny z aneksem kuchennym 23,21 m2sypialnia 10,75 m2sypialnia 10,45łazienka 4,99 m2      +   Balkon 13,45 m2 !      +   Balkon 2,44 m2Idealna propozycja dla rodzin, par i singli szukających komfortu w kameralnym otoczeniu, z dala od miejskiego zgiełku, ale blisko wszystkiego, co potrzebne do życia.Zadzwoń i umów się na prezentację!Maria Ptaszkiewicz+48 534 605 392

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()
",3,,"https://www.otodom.pl/pl/oferta/brickhouse-podleze-lokal-a21-ID4x9Lq",true,"4x9Lq"
"2025-07-07","Przestronne 3-pokojowe mieszkanie (60 m²) - Podzam","349000","[""market"",""secondary""]","60","ul. Basztowa, Wałbrzych, dolnośląskie",,,"agency","Zapraszamy do zapoznania się z ofertą funkcjonalnego mieszkania w prestiżowej lokalizacji dzielnicy Podzamcze w Wałbrzychu. Nieruchomość o powierzchni 60 m² oferuje komfortowe warunki mieszkaniowe oraz doskonałą lokalizację z pełną infrastrukturą. PODSTAWOWE INFORMACJE  Powierzchnia: 60,0 m² Liczba pokoi: 3 (trzy sypialnie) Piętro: 1 (pierwsze piętro) Rok budowy: lata 80-90 Standard: Dobry Forma własności: Pełna własność z księgą wieczystą  UKŁAD I FUNKCJONALNOŚĆ Mieszkanie o rozkładowym układzie składa się z:  Trzech niezależnych sypialni zapewniających maksymalną prywatność Przestronnego przedpokoju Funkcjonalnej kuchni Łazienki w dobrym standardzie Balkonu - dodatkowa przestrzeń relaksu Dwóch piwnic (łącznie ok. 10 m²) - doskonałe do przechowywania  WYJĄTKOWE CECHY  Mieszkanie dwustronne - doskonałe doświetlenie przez cały dzień Rozkładowy układ - każdy pokój niezależny, bez pokoi przejściowych Pierwsze piętro - wygoda bez wind, ale bez wilgoci z parteru Wysokiej jakości umeblowanie - gotowe do wprowadzeniaLOKALIZACJA I OTOCZENIE Dzielnica Podzamcze to jedna z najbardziej rozwiniętych części Wałbrzycha:  Pełna infrastruktura handlowa: Market Polo, sklepy spożywcze, apteki w najbliższej okolicy Edukacja: Szkoły podstawowe i przedszkola w zasięgu spaceru Rekreacja: Nowo wybudowany skatepark, tereny zielone Komunikacja: Sprawne połączenia autobusowe z centrum miasta Spokojne sąsiedztwo: Kameralna atmosfera osiedla mieszkaniowegoIDEALNE DLA  Rodzin z dziećmi: Trzy niezależne sypialnie zapewniają komfort każdemu domownikowi Osób ceniących wysoki standard: Mieszkanie gotowe do wprowadzenia Inwestorów: Prestiżowa lokalizacja z potencjałem wzrostu wartości Kupujących gotówkowych: Szczególnie atrakcyjne ze względu na wyższe koszty utrzymania  Mieszkanie jest dostępne do obejrzenia po wcześniejszym umówieniu. Serdecznie zapraszamy na prezentację tej wyjątkowej nieruchomości!

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()
",3,"pełna własność","https://www.otodom.pl/pl/oferta/przestronne-3-pokojowe-mieszkanie-60-m-podzam-ID4vT2M",true,"4vT2M"
"2025-10-07","Goleniów-Tarnówko- działka 3200 m2 z war. zabudowy","190000",,"3200","Tarnówko, goleniowski, zachodniopomorskie",,,,"Przedmiotem sprzedaży jest działka budowlana położona w Tarnówku, gmina Goleniów przy drodze asfaltowej pięknie obsadzonej starymi dębami. Działka ma wydane warunki zabudowy. Istnieje możliwość podziału działki na mniejsze.Tarnówko to spokojna miejscowość położona na terenie gminy Goleniów ok. 10km od Goleniowa, przy drodze prowadzącej na Stargard.INFORMACJE PODSTAWOWE:Powierzchnia: 3200 m2Kształt działki: prostokątDziałka: środkowaWygląd działki: pustaOgrodzona: nieDziałka zadrzewiona: nie Warunki glebowe: suchyKlasa ziemi przy działce rolnej: IVMiejscowy Plan Zagospodarowania Przestrzennego: nieDecyzja o warunkach zabudowy: takrodzaj budynku: budynek mieszkalny, jednorodzinny, max dwukondygnacyjny (parter + poddasze użytkowe lub nieużytkowe)powierzchnia zabudowy: 6%maksymalna wysokość budynku: 8,5 mkąt nachylenia dachu: 30-45°Decyzja o pozwoleniu na budowę: nie maPOŁOŻENIE:Odległość do najbliższych zabudowań: bezpośrednie sąsiedztwoSąsiedztwo: zabudowa mieszkaniowa, łąki, pastwiskaDroga dojazdowa: gminnaRodzaj drogi dojazdowej: asfaltowaDostęp do drogi publicznej: takOdległość do tras krajowych: 12 km węzeł KliniskaUkształtowanie terenu: teren płaskiMEDIA:Dostępne media: prąd, woda, światłowódWODA: przyłącze do sieciKANALIZA: szambo/przydomowa oczyszczalnia ściekówPRĄD: odległość od sieci- skrzynka na działceZapraszamy do kontaktu i szczegółowego zapoznania się z ofertą: 530 855 033, Ewelina Olejniczak""Opis nieruchomości zawarty w niniejszej ofercie został sporządzony na podstawie informacji przekazanych nam przez stronę sprzedającą. Zwracamy uwagę, że mogą one zawierać błędy lub nieścisłości. W przypadku zainteresowania ofertą zalecamy osobistą weryfikację tych informacji. Oferta ta nie stanowi oferty w rozumieniu przepisu art. 66 i nast. kodeksu cywilnego.""-Mikulski Nieruchomości - licencjonowana  sieć biur nieruchomości. Baza sprawdzonych nieruchomości. Nasza firma posiada 7 oddziałów. Pracujemy w systemach wymiany ofert z biurami nieruchomości na terenie całej Polski. Posiadamy polisę OC. Obsługujemy teren całego województwa zachodniopomorskiego. Nasz skład liczy blisko 40 osób.Dobierzemy dla Państwa najtańszy kredyt na zakup każdej nieruchomości. Nie musisz kupować z nami nieruchomości, by otrzymać świetny kredyt! W ofercie mamy ponad 20 banków! Zadzwoń po kredyt hipoteczny już dziś: +48 790 588 531CENTRALA FIRMY:+48 530 855 003Nasze oddziały:Oddział GOLENIÓWul. M. Konopnickiej 7672-100 GoleniówTel. +48 91 418 56 57Oddział STARGARDul. Mikołaja Reja 8/173-110 StargardTel. +48 91 577 07 57Oddział NOWOGARDul. Bankowa 3B/172-200 NowogardTel. +48 91 307 66 87Oddział SZCZECINul. Łaziebna 1, U1/170-557 SzczecinTel. +48 91 307 91 64Oddział ŚWINOUJŚCIEul. Gen. J. Bema 7/2 (I piętro)72-600 ŚwinoujścieTel. +48 91 307 89 01Oddział KOŁOBRZEGul. Mariacka 38/278-100 KołobrzegTel. +48 94 700 00 23Zapraszamy do naszych oddziałów! ::oferta eksportowana z programu mediaRent::",,,"https://www.otodom.pl/pl/oferta/goleniow-tarnowko-dzialka-3200-m2-z-war-zabudowy-ID4tsgi",true,"4tsgi"
"2025-10-07","Bliskość PKP, idealne dla studenta AWFu","599999","[""market"",""secondary""]","65.5","ul. Wierzbięcice, Wilda, Poznań, wielkopolskie",,,"agency","Zamieszkaj w sercu Poznania! Marzysz o mieszkaniu w odnowionej kamienicy, z którego w kilka minut dojdziesz pieszo do Starego Browaru czy dworca PKP? To idealne miejsce dla Ciebie! Przestronne, jasne poddasze, pełne uroku i charakteru — gotowe do zamieszkania bez żadnych dodatkowych kosztów.Świetna opcja dla młodych, aktywnych ludzi — pary, singla lub studenta, który chce mieć wszystko na wyciągnięcie ręki: sklepy, ryneczek z warzywami, restauracje, komunikację miejską.Mieszkanie znajduje się w odnowionej kamienicy przy ul. Wierzbięcice.W skład nieruchomości o pow. 65,5m2 wchodzi:Przestronny salon z jadalnią ok.22 m2Oddzielna sypialnia z szafą ok.17 m2Kuchnia w pełni umeblowana i wyposażona ok.12 m2Łazienka z wanną ok.5 m2Przedpokój ok.9 m2Atuty nieruchomości:Do wprowadzenia — bez dodatkowych kosztówUmeblowane i wyposażone we wszystkie niezbędne sprzęty AGDKlimatyzacja (z funkcją ogrzewania — energooszczędna)Niskie koszty utrzymania — czynsz ok. 320 złOgrzewanie gazowe5 minut spacerem do Starego BrowaruBlisko PKP Poznań GłównyWszystko pod ręką: sklepy, ryneczek z warzywami i owocami, komunikacja miejska, knajpkiPrzystanek tramwajowy pod kamienicąWilda | ul. Wierzbięcice | PoznańTo mieszkanie to świetny start w dorosłość, komfortowa przestrzeń do życia lub doskonała lokata kapitału na wynajem.Nie czekaj — zamieszkaj w centrum tętniącego życiem miasta!Kontakt w sprawie oferty: Natalia Ludwicka 516072021Powyższy opis ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego, a dane w nim podane mogą ulec zmianie. Biuro Nieruchomości CASTLE zapewnia bezpieczeństwo transakcji oraz profesjonalną obsługę, aż do przekazania nieruchomości nowym właścicielom. Pomagamy w doborze kredytu.",2,"pełna własność","https://www.otodom.pl/pl/oferta/bliskosc-pkp-idealne-dla-studenta-awfu-ID4vYkx",true,"4vYkx"
"2025-10-07","2-pokojowe blisko Starówki","420000","[""market"",""secondary""]","37.71","ul. Żuławska, Orunia, Gdańsk, pomorskie",,,"private","Mam na sprzedaż mieszkanie dwupokojowe o powierzchni 37,71 m2, na 3 piętrze w 4-pietrowym bloku, przy ulicy Żuławskiej na gdańskiej Oruni.Mieszkanie składa się z salonu, sypialni, kuchni, łazienki z WC i przedpokoju oraz piwnicy.Ogrzewanie i ciepła woda -miejska. Blok z lat 70-dziesiątych, ocieplony, klatka schodowa świeżo po remoncie, nowy domofon.Przed blokiem miejsce zabaw dla dzieci, parking zamknięty szlabanem /tylko dla mieszkańców/, nowa murowana wiata śmietnikowa.Miejsce dobrze skomunikowane z centrum Gdańska.5 min przystanek SKM Orunia,5 min przystanek autobusowy,niecałe 4 km od gdańskiej Starówki.W najbliższej okolicy sklepy, przedszkole, szkoła.10 minut spacerkiem do Parku Oruńskiego.Mieszkanie mocno odświeżone, do zamieszkania, idealne na wynajem.OFERTA PRYWATNA . POŚREDNIKOM DZIEKUJĘ!",2,"pełna własność","https://www.otodom.pl/pl/oferta/2-pokojowe-blisko-starowki-ID4xWVG",true,"4xWVG"
"2025-10-07","2 słoneczne pokoje w cichej lokalizacji!","615000","[""market"",""secondary""]","49.5","ul. prof. Romualda Cebertowicza, Chełm, Gdańsk, pomorskie",,,"agency","HOT OFERTA W PEPPER HOUSE!ATUTY NIERUCHOMOŚCI:-cicha i spokojna okolica-słoneczna, dwustronna ekspozycja-gotowe do wprowadzenia-ustawne pokoje-doskonała komunikacja-pełna infrastruktura handlowo-usługowa-budynek w dobrym stanie wizualno-technicznym-garderoba-zabudowana loggia-przynależność piwnicyCHARAKTERYSTYKA:Mieszkanie znajduje się na trzecim piętrze budynku czteropiętrowego z 1989 r. Klatka schodowa oraz cały budynek są w bardzo dobrym stanie techniczno-wizualnym. Dookoła bloku znajdują się ogólnodostępne miejsca parkingowe do dyspozycji mieszkańców.Na nieruchomość składa się przestronny salon z aneksem kuchennym, sypialnia z garderobą oraz łazienka. W sypialni znajdziemy wyjście na słoneczną, zabudowaną loggię (ponad 5 m2).Dzięki ruchomej wyspie salon z aneksem kuchennym stwarza duże możliwości aranżacyjne. Mieszkanie przeszło remont i zostało wykończone z dbałością o detale. Dwustronna ekspozycja okienna wschód-zachód gwarantuje mieszkańcom bardzo dobre doświetlenie pomieszczeń.Miesięczny czynsz wraz z funduszem remontowym i ogrzewaniem kształtuje się na poziomie ok. 750 zł. Do mieszkania przynależy piwnica.LOKALIZACJA:Mieszkanie położone jest w gdańskiej dzielnicy Chełm. Mieszkańcy tej części miasta mają bardzo dobry dostęp do trójmiejskiej komunikacji, za sprawą bliskości przystanków autobusowych oraz tramwajowych. Osoby zmotoryzowane będą miały łatwość w poruszaniu się po całym Trójmieście, za sprawą bliskości obwodnicy oraz licznych nowych dróg. Nieopodal mieszkania znajduje się w pełni rozwinięte zaplecze handlowo-usługowe w postaci sklepów (Żabka, Biedronka), szkół i przychodni. Dla osób lubiących aktywny tryb życia, są dostępne ścieżki rowerowe oraz pływalnia. Zapraszam na prezentację!Marcin PietkiewiczNr oferty: PH469950",2,"pełna własność","https://www.otodom.pl/pl/oferta/2-sloneczne-pokoje-w-cichej-lokalizacji-ID4xwUS",true,"4xwUS"
"2023-09-04",,,,,,,,,,,,"https://otodom.pl/pl/oferta/2-pokojowe-mieszkanie-47m2-loggia-ID4jMhu",false,
"2024-01-17","Działka, 1 035 m², Skrybicze","189000",,"1035","Skrybicze, Zabłudów, białostocki, podlaskie",,,,"eśli pragniesz mieszkać w blisko lasu, w spokojnej i malowniczej okolicy oraz mieć szybki i wygodny dojazd do Białegostoku ta oferta jest dla Ciebie.Nieruchomość o powierzchni 1031 m2 położona jest w miejscowości Skrybicze. Działka znajduje się 10 min od Białegostoku, 300 m od asfaltu.Na działkę zostały wydane warunki zabudowy na dom jednorodzinny.- szerokość elewacji frontowej: 14m (+/- 20 %)-wysokość górnej krawędzi elewacji frontowej oraz wysokość głównej kalenicy dachu: do 9 m- dach dwu lub wielospadowy- kąt nachylenia połaci dachu- od 35 stopni do 45 stopni- procent powierzchni zabudowy - do 15 %Media:- prąd- gaz w drodze- woda i kanalizacja - w niedalekiej odległości, należy do innej gminy.Wymiary działki ok 25m x ok 41mIstnieje możliwość zakupu działek o powierzchni:- 1660 m2- 1035 m2-1032 m2-1030 m2Jesteś zainteresowany? Nie zwlekaj umów się na prezentację!Katarzyna Karpiuktel: 884 061 555Wolves nieruchomościWaryńskiego 4 lok 10, BiałystokOferta wysłana z programu dla biur nieruchomości ASARI CRM ()",,,"https://www.otodom.pl/pl/oferta/dzialka-1-035-m-skrybicze-ID4mV9T",true,"4mV9T"
"2023-09-04","Piękna DZIAŁKA budowlana z MPZP! | Media | Droga |","150000",,"941","sokólskich, Sędzinko, Duszniki, szamotulski, wielkopolskie","true",,,"Pragnę przedstawić Państwu ofertę działki budowlanej z Miejscowym Planem Zagospodarowania Przestrzennego położonej w Sędzinku, gmina Duszniki. Dzięki położeniu pod miastem przyszły właściciel będzie mógł cieszyć się sielankowym widokiem i świeżym powietrzem nie rezygnując ze świetnej komunikacji z pobliskimi miastami.

Działka numer 566/7

LOKALIZACJA:
Sędzinko to urokliwa miejscowość w gminie Duszniki. Dzięki rozbudowanej sieci dróg (m. in. trasa S11) dojazd do stolicy wielkopolski możliwy jest w zaledwie 30 minut! Pobliska infrastruktura prezentuje się następująco:

Duszniki: 5 km
Poznań: 35 km
Buk: 6 km
Szkoła Podstawowa: 450 m
Dworzec Kolejowy: ok. 8 km


DZIAŁKA:
Przedmiotem oferty jest ustawna, kwadratowa działka budowlana numer 566/7 o powierzchni 941 m2, która posiada bardzo regularne wymiary: 

szerokość: 31 m
długość: 30 m

Dostępne w drodze media:

woda
prąd
gaz

Działka posiada dożywotnią służebność w drodze dojazdowej. Ulica przy której leży działka to ulica Sokólskich, która wyłożona jest prostymi i płaskimi płytami betonowymi, a w niej znajdują się takie media jak gaz, prąd i woda. Najbliższe otoczenie stanowią nowe domy jednorodzinne. Zaciszna ulica prowadzi do drogi asfaltowej z której można wyjechać m. in. w stronę Poznania czy Buku. 

Wzmianki MPZP:

maksymalna łączna powierzchnia zabudowy: 30% powierzchni całej działki
minimalna powierzchnia terenu czynnego biologicznie: 40% powierzchni działki
oprócz budynku mieszkalnego dopuszcza się realizację garażu wolnostojącego
ilość kondygnacji nadziemnych: 2 (w tym poddasze użytkowe)
maksymalna wysokość kalenicy: 9m od średniego poziomu terenu przed głównym wejściem
geometria dachów: dach skośny o nachyleniu 20-45 stopni

Jest to naprawdę wyjątkowa nieruchomość, serdecznie zapraszam na prezentację na żywo!
Miłosz Garncarz505 073 882Biuro Nieruchomości Beinvest",,,"https://otodom.pl/pl/oferta/piekna-dzialka-budowlana-z-mpzp-media-droga-ID4lTnb",true,"4lTnb"
"2023-09-04","Łodygowice-Działka Usługowa","443000",,"2949","Łodygowice, Łodygowice, żywiecki, śląskie",,,,"DZIAŁKA USŁUGOWA W ŁODYGOWICACHDo sprzedania działka o powierzchni ok. 2949 mkw, położona w ŁODYGOWICACH,w okolicach supermarketu Biedronka. Wymiary działki szerokość frontu 29m. długość 102m. Działka płaska, dookoła luźna zabudowa.Dojazd jest drogą asfaltową. Działka jest objęta MPZP jako działka usługowa o symbolu: 20U - teren zabudowy usługowej.Na działce znajduje się słup energetyczny - widoczny na zdjęciu.MEDIA: gaz, prąd na działce, kanalizacja w drodze dojazdowej, woda w sąsiedztwie.POLECAM I ZAPRASZAM NA PREZENTACJE! Osoba prowadząca: MAGDA KOLENDA TEL. 504 922 908, e-mail: ::DODATKOWE INFORMACJE Prąd: jestGaz: jestDojazd: asfaltKanalizacja: miejskaPołożenie: teren przemysłowyWymiary działki [m]: 28x102Zagosp. działki: niezagospodarowanaUkształtowanie działki: płaskaKształt działki: prostokątOgrodzenie działki: brak::LINK DO STRONY ::KONTAKT DO AGENTA Magda Kolenda BBN EFEKT nieruchomości33 822 10 32504 922 908::DANE BIURA Bielskie Biuro Nieruchomości EFEKT- Krzysztof FilipekCieszyńska 13243-300 Bielsko-Biała519 117 067Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Magda Kolenda BBN EFEKT nieruchomości (licencja nr: 21270)-Jako biuro nieruchomości pobieramy za usługę pośrednictwa wynagrodzenie w formie prowizji.",,,"https://otodom.pl/pl/oferta/lodygowice-dzialka-uslugowa-ID4jsPL",true,"4jsPL"
"2023-09-04","Mieszkanie 2 pokoje 48,4m2, ścisłe centrum, Kielce","411400","[""market"",""secondary""]","48.4","Śródmieście, Kielce, świętokrzyskie",,,"agency"," Na sprzedaż 2-pokojowe mieszkanie o pow. 48,40 m2 , zlokalizowane na pierwszym pietrze w 2-piętrowej kamienicy położonej przy ul.Wesołej w ścisłym centrum Kielc. W skład mieszkania wchodzi &ndash; pokój z aneksem kuchennym o pow. około 22m2, pokój o pow. około 18m2, łazienka z WC o pow. około 2,2m2 i przedpokój. Wysokość pomieszczeń 2.69m. Do mieszkania przynależy balkon oraz piwnica o pow. 7.30m2.Kamienica wybudowana w latach pięćdziesiątych, z cegły, ogrzewanie i ciepła woda z dwufunkcyjnego piecyka gazowego. Na podwórku dostępne miejsca parkingowe dla mieszkańców. Doskonała lokalizacja w ścisłym centrum miasta.Koszty utrzymania: 260 PLN czynsz administracyjny od 1 osoby (zaliczka na wodę, śmieci, administrację). Dodatkowo płatne media według wskazań liczników (prąd, gaz).Dla mieszkania nie sporządzono Świadectwa Charakterystyki Energetycznej.Dane kontaktowe do agenta: Krzysztof Jakubowski, tel: 888 889 568, e-mail: For service in English please call Jacek Kotlarz at: +48 888 889 441--------For sale: 2-room apartment with an area of 48.40 sqm, located on the first floor of a 2-story tenement house situated in the heart of Kielce. The apartment consists of a living room with a kitchenette, approximately 22 sqm in size, a room of around 18 sqm, a bathroom with a toilet measuring approximately 2.2 sqm, and an entrance hall. The room height is 2.69 m. The apartment comes with a balcony and a cellar with an area of 7.30 sqm.The tenement house was built in the 1950s, made of brick, and is heated and supplied with hot water from a dual-function gas heater. There are parking spaces available for residents in the courtyard. The location is excellent, right in the heart of the city.Maintenance costs amount to 260 PLN per month for administrative fees for one person (including water, waste, and administration). Additionally, utilities are payable based on meter readings (electricity, gas).The Energy Performance Certificate has not been prepared for the apartment.For service in English, please call Jacek Kotlarz at: +48 888 889 441.-Biuro Nieruchomości PROPERCO współpracuje z doświadczonymi specjalistami finansowymi, oferującymi sprawdzenie zdolności kredytowej oraz przedstawienie oferty finansowania nieruchomości / Informacje dotyczące opisu nieruchomości podane są przez właściciela, mają charakter wyłącznie informacyjny i mogą podlegać aktualizacji. Oferta dotycząca nieruchomości nie stanowi oferty określonej w art. 66 i następnych KC.Zapraszamy do siedziby naszego biura w Kielcach przy ul. Koziej 3a/1.Dane adresowe:PROPERCO sp. z o.o. sp.kul. Kozia 3a/125-514 Kielcetel. kom: +48 692-024-827/",2,"pełna własność","https://otodom.pl/pl/oferta/mieszkanie-2-pokoje-48-4m2-scisle-centrum-kielce-ID4mmVW",true,"4mmVW"
